BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,LAST_MOD_DATE,LAST_MOD_TIME,LAST_CERT_DATE,LAST_CERT_TIME,ADDCORR_FLG,ADDCORR_DATE
201302,22,100,201302,22,1355,72508,437597,WISCONSIN,55,2013,February,Winter Weather,Z,60,OZAUKEE,MKX,0,0,0,0,,,COOP Observer,,20130429,1405,20130429,1407,,
201302,22,300,201302,22,900,71069,427115,MICHIGAN,26,2013,February,Winter Weather,Z,81,HILLSDALE,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,1700,201302,23,1500,72467,437154,MARYLAND,24,2013,February,Winter Weather,Z,14,ANNE ARUNDEL,LWX,0,0,0,0,0.00K,0.00K,ASOS,,99999999,9999,20130508,307,,
201302,22,1700,201302,23,1500,72467,437153,MARYLAND,24,2013,February,Winter Weather,Z,7,HARFORD,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1800,72467,437149,MARYLAND,24,2013,February,Winter Weather,Z,10,HOWARD,LWX,0,0,0,0,0.00K,0.00K,Emergency Manager,,99999999,9999,20130508,307,,
201302,22,1700,201302,23,300,72467,437152,MARYLAND,24,2013,February,Winter Weather,Z,11,SOUTHERN BALTIMORE,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1800,72467,437151,MARYLAND,24,2013,February,Winter Weather,Z,6,NORTHERN BALTIMORE,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1800,72467,437150,MARYLAND,24,2013,February,Winter Weather,Z,9,MONTGOMERY,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1800,201302,23,1600,72481,437057,IDAHO,16,2013,February,Heavy Snow,Z,31,BIG AND LITTLE WOOD RIVER REGION,PIH,0,0,0,0,0.00K,0.00K,SNOTEL,,99999999,9999,20130427,124,,
201302,22,1800,201302,23,1800,72481,437052,IDAHO,16,2013,February,Winter Storm,Z,23,CARIBOU HIGHLANDS,PIH,0,0,0,0,0.00K,0.00K,SNOTEL,,99999999,9999,20130427,124,,
201302,22,1822,201302,22,1822,71616,431391,MISSISSIPPI,28,2013,February,Hail,C,31,COVINGTON,JAN,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,20130427,2020,20130506,921,,
201302,22,1505,201302,22,1505,71665,431413,LOUISIANA,22,2013,February,Hail,C,41,FRANKLIN,JAN,0,0,0,0,0.00K,0.00K,Public,0.88,20130427,2020,20130506,921,,
201302,22,1813,201302,22,1813,71616,431395,MISSISSIPPI,28,2013,February,Hail,C,73,LAMAR,JAN,0,0,0,0,0.00K,0.00K,Broadcast Media,1,20130427,2020,20130506,921,,
201302,22,200,201302,22,900,71069,427114,MICHIGAN,26,2013,February,Winter Weather,Z,80,BRANCH,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,200,201302,22,900,71069,427113,MICHIGAN,26,2013,February,Winter Weather,Z,79,ST. JOSEPH,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,100,201302,22,900,71069,427112,MICHIGAN,26,2013,February,Winter Weather,Z,78,CASS,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,100,201302,22,900,71069,427111,MICHIGAN,26,2013,February,Winter Weather,Z,77,BERRIEN,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,200,201302,22,900,71066,427110,OHIO,39,2013,February,Winter Weather,Z,2,FULTON,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,1100,201302,23,1800,72467,437148,MARYLAND,24,2013,February,Winter Weather,Z,5,CARROLL,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1900,72467,437147,MARYLAND,24,2013,February,Winter Weather,Z,4,FREDERICK,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1500,72467,437144,MARYLAND,24,2013,February,Winter Weather,Z,3,WASHINGTON,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1500,72467,437143,MARYLAND,24,2013,February,Winter Weather,Z,502,CENTRAL AND EASTERN ALLEGANY,LWX,0,0,0,0,0.00K,0.00K,Public,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1500,72467,437142,MARYLAND,24,2013,February,Winter Weather,Z,501,EXTREME WESTERN ALLEGANY,LWX,0,0,0,0,0.00K,0.00K,Public,,99999999,9999,20130508,307,,
201302,22,1700,201302,23,300,72466,436956,DISTRICT OF COLUMBIA,11,2013,February,Winter Weather,Z,1,DISTRICT OF COLUMBIA,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,2000,201302,23,1600,72481,437047,IDAHO,16,2013,February,Winter Storm,Z,22,SOUTH CENTRAL HIGHLANDS,PIH,0,0,0,0,0.00K,0.00K,SNOTEL,,99999999,9999,20130427,124,,
201302,22,1900,201302,23,1800,72481,437024,IDAHO,16,2013,February,Winter Storm,Z,19,UPPER SNAKE HIGHLANDS,PIH,0,0,0,0,0.00K,0.00K,Emergency Manager,,99999999,9999,20130427,124,,
201302,22,2100,201302,22,2300,72533,437507,MONTANA,30,2013,February,High Wind,Z,9,NORTH ROCKY MOUNTAIN FRONT,TFX,0,0,0,0,0.00K,0.00K,RAWS,63,20130429,139,20130430,1025,,
201302,22,1900,201302,22,2000,72533,437503,MONTANA,30,2013,February,High Wind,Z,9,NORTH ROCKY MOUNTAIN FRONT,TFX,0,0,0,0,0.00K,0.00K,RAWS,70,20130429,133,20130430,1025,,
201302,22,1445,201302,22,1445,71616,431388,MISSISSIPPI,28,2013,February,Hail,C,129,SMITH,JAN,0,0,0,0,0.00K,0.00K,Emergency Manager,0.75,20130427,2020,20130506,921,,
201302,22,1445,201302,22,1445,71616,431387,MISSISSIPPI,28,2013,February,Hail,C,29,COPIAH,JAN,0,0,0,0,0.00K,0.00K,Emergency Manager,1,20130427,2020,20130506,921,,
201302,22,1347,201302,22,1347,71616,431385,MISSISSIPPI,28,2013,February,Hail,C,37,FRANKLIN,JAN,0,0,0,0,0.00K,0.00K,Public,1,20130427,2020,20130506,921,,
201302,22,1335,201302,22,1335,71616,431384,MISSISSIPPI,28,2013,February,Hail,C,1,ADAMS,JAN,0,0,0,0,0.00K,0.00K,Emergency Manager,1,20130427,2020,20130506,921,,
201302,22,1313,201302,22,1313,71616,431383,MISSISSIPPI,28,2013,February,Hail,C,1,ADAMS,JAN,0,0,0,0,0.00K,0.00K,Emergency Manager,1,20130427,2020,20130506,921,,
201302,22,1258,201302,22,1258,71616,431382,MISSISSIPPI,28,2013,February,Hail,C,1,ADAMS,JAN,0,0,0,0,0.00K,0.00K,Emergency Manager,0.88,20130427,2020,20130506,921,,
201302,22,200,201302,22,900,71066,427109,OHIO,39,2013,February,Winter Weather,Z,1,WILLIAMS,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,200,201302,22,900,71066,427108,OHIO,39,2013,February,Winter Weather,Z,5,HENRY,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,200,201302,22,900,71066,427107,OHIO,39,2013,February,Winter Weather,Z,4,DEFIANCE,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,200,201302,22,900,71066,427105,OHIO,39,2013,February,Winter Weather,Z,16,PUTNAM,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,200,201302,22,900,71066,427106,OHIO,39,2013,February,Winter Weather,Z,15,PAULDING,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,200,201302,22,900,71066,427104,OHIO,39,2013,February,Winter Weather,Z,24,VAN WERT,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,200,201302,22,900,71066,427103,OHIO,39,2013,February,Winter Weather,Z,25,ALLEN,IWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,1406,,
201302,22,1000,201302,23,1500,71750,432074,WASHINGTON,53,2013,February,Heavy Snow,Z,31,NORTHEAST BLUE MOUNTAINS,OTX,0,0,0,0,0.00K,0.00K,Park/Forest Service,,20130330,1453,20130429,1145,,
201302,22,1100,201302,23,400,71750,432073,WASHINGTON,53,2013,February,Heavy Snow,Z,37,NORTHEAST MOUNTAINS,OTX,0,0,0,1,25.00K,0.00K,Park/Forest Service,,20130330,1453,20130429,1145,,
201302,22,1440,201302,22,1440,71240,428127,LOUISIANA,22,2013,February,Hail,C,85,SABINE,SHV,0,0,0,0,0.00K,0.00K,Fire Department/Rescue,0.75,99999999,9999,20130501,943,,
201302,22,2100,201302,23,900,72077,434400,MICHIGAN,26,2013,February,Winter Weather,Z,14,SOUTHERN SCHOOLCRAFT,MQT,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130429,1032,,
201302,22,1900,201302,23,700,72077,434399,MICHIGAN,26,2013,February,Winter Weather,Z,3,NORTHERN HOUGHTON,MQT,0,0,0,0,0.00K,0.00K,Public,,99999999,9999,20130429,1032,,
201302,22,400,201302,23,800,72414,436699,WASHINGTON,53,2013,February,Heavy Snow,Z,19,SOUTH WASHINGTON CASCADES,PQR,0,0,0,0,0.00K,0.00K,SNOTEL,,99999999,9999,20130425,1246,,
201302,22,1000,201302,23,1000,72413,436698,OREGON,41,2013,February,Heavy Snow,Z,13,CASCADES IN LANE COUNTY,PQR,0,0,0,0,0.00K,0.00K,SNOTEL,,99999999,9999,20130425,1246,,
201302,22,1000,201302,23,1000,72413,436697,OREGON,41,2013,February,Heavy Snow,Z,11,NORTH OREGON CASCADES,PQR,0,0,0,0,0.00K,0.00K,Department of Highways,,99999999,9999,20130425,1246,,
201302,22,1300,201302,23,400,71749,432072,IDAHO,16,2013,February,Heavy Snow,Z,1,NORTHERN PANHANDLE,OTX,0,0,0,0,0.00K,0.00K,Park/Forest Service,,20130330,1336,20130429,1145,,
201302,22,1300,201302,23,400,71749,432071,IDAHO,16,2013,February,Heavy Snow,Z,4,CENTRAL PANHANDLE MOUNTAINS,OTX,0,0,0,0,0.00K,0.00K,Park/Forest Service,,20130330,1336,20130429,1145,,
201302,22,1900,201302,23,700,72077,434398,MICHIGAN,26,2013,February,Winter Weather,Z,7,LUCE,MQT,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130429,1032,,
201302,22,1200,201302,23,100,72077,434397,MICHIGAN,26,2013,February,Winter Weather,Z,5,MARQUETTE,MQT,0,0,0,0,0.00K,0.00K,Official NWS Observations,,99999999,9999,20130429,1032,,
201302,22,700,201302,22,1900,72077,434396,MICHIGAN,26,2013,February,Winter Weather,Z,11,DICKINSON,MQT,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130429,1032,,
201302,22,630,201302,22,1400,72077,434393,MICHIGAN,26,2013,February,Winter Weather,Z,9,GOGEBIC,MQT,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130429,1032,,
201302,22,830,201302,22,1900,72077,434395,MICHIGAN,26,2013,February,Winter Weather,Z,13,DELTA,MQT,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130429,1032,,
201302,22,100,201302,22,800,72378,436461,NORTH CAROLINA,37,2013,February,Winter Weather,Z,503,BURKE MOUNTAINS,GSP,0,0,0,0,,,County Official,,99999999,9999,20130425,1718,,
201302,22,100,201302,22,800,72378,436460,NORTH CAROLINA,37,2013,February,Winter Weather,Z,501,CALDWELL MOUNTAINS,GSP,0,0,0,0,,,County Official,,99999999,9999,20130425,1718,,
201302,22,100,201302,22,800,72378,436459,NORTH CAROLINA,37,2013,February,Winter Weather,Z,50,MITCHELL,GSP,0,0,0,0,,,County Official,,99999999,9999,20130425,1718,,
201302,22,100,201302,22,800,72378,436458,NORTH CAROLINA,37,2013,February,Winter Weather,Z,33,AVERY,GSP,0,0,0,0,,,County Official,,99999999,9999,20130425,1718,,
201302,22,1601,201302,23,1001,71963,433484,ALASKA,2,2013,February,Extreme Cold/Wind Chill,Z,204,EASTERN BEAUFORT SEA COAST,AFG,0,0,0,0,0.00K,0.00K,AWSS,,20130501,1622,20130501,1712,,
201302,22,1300,201302,23,1300,72541,437555,MONTANA,30,2013,February,Heavy Snow,Z,15,MADISON,TFX,0,0,0,0,0.00K,0.00K,SNOTEL,,99999999,9999,20130430,1025,,
201302,22,1500,201302,23,1500,72541,437554,MONTANA,30,2013,February,Heavy Snow,Z,55,GALLATIN,TFX,0,0,0,0,0.00K,0.00K,SNOTEL,,99999999,9999,20130430,1025,,
201302,22,300,201302,22,1130,72077,434385,MICHIGAN,26,2013,February,Winter Weather,Z,12,MENOMINEE,MQT,0,0,0,0,0.00K,0.00K,Trained Spotter,,20130415,1631,20130429,1032,,
201302,22,800,201302,22,1930,72077,434394,MICHIGAN,26,2013,February,Winter Weather,Z,6,ALGER,MQT,0,0,0,0,0.00K,0.00K,COOP Observer,,20130415,1605,20130429,1032,,
201302,22,700,201302,23,500,71659,431379,WISCONSIN,55,2013,February,Lake-Effect Snow,Z,3,ASHLAND,DLH,0,0,0,0,,,Trained Spotter,,99999999,9999,20130426,1553,,
201302,22,100,201302,22,1355,72508,437595,WISCONSIN,55,2013,February,Winter Weather,Z,58,DODGE,MKX,0,0,0,0,,,COOP Observer,,20130429,1405,20130429,1407,,
201302,22,100,201302,22,1355,72508,437589,WISCONSIN,55,2013,February,Winter Weather,Z,46,MARQUETTE,MKX,0,0,0,0,,,COOP Observer,,20130429,1405,20130429,1407,,
201302,22,100,201302,22,1355,72508,437594,WISCONSIN,55,2013,February,Winter Weather,Z,57,COLUMBIA,MKX,0,0,0,0,,,COOP Observer,,20130429,1405,20130429,1407,,
201302,22,100,201302,22,1355,72508,437593,WISCONSIN,55,2013,February,Winter Weather,Z,52,SHEBOYGAN,MKX,0,0,0,0,,,COOP Observer,,20130429,1405,20130429,1407,,
201302,22,100,201302,22,1355,72508,437592,WISCONSIN,55,2013,February,Winter Weather,Z,51,FOND DU LAC,MKX,0,0,0,0,,,COOP Observer,,20130429,1405,20130429,1407,,
201302,22,100,201302,22,1355,72508,437591,WISCONSIN,55,2013,February,Winter Weather,Z,47,GREEN LAKE,MKX,0,0,0,0,,,COOP Observer,,20130429,1405,20130429,1407,,
201302,22,1330,201302,22,1430,72533,437505,MONTANA,30,2013,February,High Wind,Z,9,NORTH ROCKY MOUNTAIN FRONT,TFX,0,0,0,0,0.00K,0.00K,Department of Highways,51,99999999,9999,20130430,1025,,
201302,22,1200,201302,22,1300,72533,437504,MONTANA,30,2013,February,High Wind,Z,48,SOUTHERN ROCKY MOUNTAIN FRONT,TFX,0,0,0,0,0.00K,0.00K,Mesonet,52,99999999,9999,20130430,1025,,
201302,22,2300,201302,23,0,72533,437509,MONTANA,30,2013,February,High Wind,Z,48,SOUTHERN ROCKY MOUNTAIN FRONT,TFX,0,0,0,0,0.00K,0.00K,Mesonet,53,99999999,9999,20130430,1025,,
201302,22,2100,201302,22,2200,72533,437508,MONTANA,30,2013,February,High Wind,Z,48,SOUTHERN ROCKY MOUNTAIN FRONT,TFX,0,0,0,0,0.00K,0.00K,Mesonet,52,99999999,9999,20130430,1025,,
201302,22,2030,201302,22,2130,72533,437506,MONTANA,30,2013,February,High Wind,Z,48,SOUTHERN ROCKY MOUNTAIN FRONT,TFX,0,0,0,0,0.00K,0.00K,Public,52,99999999,9999,20130430,1025,,
201302,22,1830,201302,23,130,72148,435170,TEXAS,48,2013,February,Winter Weather,Z,1,DALLAM,AMA,0,0,0,0,0.00K,0.00K,Trained Spotter,,20130429,1406,20130501,1547,,
201302,22,100,201302,22,1355,72508,437602,WISCONSIN,55,2013,February,Winter Weather,Z,71,RACINE,MKX,0,0,0,0,,,COOP Observer,,20130429,1405,20130429,1407,,
201302,22,100,201302,22,1355,72508,437603,WISCONSIN,55,2013,February,Winter Weather,Z,72,KENOSHA,MKX,0,0,0,0,,,COOP Observer,,20130429,1405,20130429,1407,,
201302,22,0,201302,22,800,71064,427094,INDIANA,18,2013,February,Winter Weather,Z,4,ST. JOSEPH,IWX,0,0,0,0,0.00K,0.00K,Broadcast Media,,20130228,1208,20130508,1406,,
201302,22,100,201302,22,900,71064,427081,INDIANA,18,2013,February,Winter Weather,Z,25,HUNTINGTON,IWX,0,0,0,0,0.00K,0.00K,CoCoRaHS,,20130228,1208,20130508,1406,,
201302,22,0,201302,22,800,71064,427085,INDIANA,18,2013,February,Winter Weather,Z,23,MIAMI,IWX,0,0,0,0,0.00K,0.00K,CoCoRaHS,,20130228,1208,20130508,1406,,
201302,22,0,201302,22,800,71064,427083,INDIANA,18,2013,February,Winter Weather,Z,24,WABASH,IWX,0,0,0,0,0.00K,0.00K,CoCoRaHS,,20130228,1208,20130508,1406,,
201302,22,2309,201302,23,30,71083,427313,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,2245,201302,23,30,71083,427310,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,2309,201302,23,30,71083,427312,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,2309,201302,23,30,71083,427311,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,1754,201302,22,1754,71616,431390,MISSISSIPPI,28,2013,February,Hail,C,91,MARION,JAN,0,0,0,0,2.00K,0.00K,Emergency Manager,1.5,20130429,1106,20130506,921,,
201302,22,1508,201302,23,1905,72297,435903,ALASKA,2,2013,February,Blizzard,Z,195,PRIBILOF ISLANDS,AFC,0,0,0,0,0.00K,0.00K,ASOS,,20130427,909,20130427,913,,
201302,22,100,201302,22,900,71064,427074,INDIANA,18,2013,February,Winter Weather,Z,27,ADAMS,IWX,0,0,0,0,0.00K,0.00K,CoCoRaHS,,20130228,1208,20130508,1406,,
201302,22,100,201302,22,900,71064,427079,INDIANA,18,2013,February,Winter Weather,Z,32,GRANT,IWX,0,0,0,0,0.00K,0.00K,CoCoRaHS,,20130228,1208,20130508,1406,,
201302,22,100,201302,22,900,71064,427078,INDIANA,18,2013,February,Winter Weather,Z,34,JAY,IWX,0,0,0,0,0.00K,0.00K,CoCoRaHS,,20130228,1208,20130508,1406,,
201302,22,100,201302,22,900,71064,427076,INDIANA,18,2013,February,Winter Weather,Z,33,BLACKFORD,IWX,0,0,0,0,0.00K,0.00K,CoCoRaHS,,20130228,1208,20130508,1406,,
201302,22,100,201302,22,900,71064,427075,INDIANA,18,2013,February,Winter Weather,Z,26,WELLS,IWX,0,0,0,0,0.00K,0.00K,CoCoRaHS,,20130228,1208,20130508,1406,,
201302,22,1100,201302,23,1500,72469,437179,WEST VIRGINIA,54,2013,February,Winter Weather,Z,52,BERKELEY,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1900,72468,437183,VIRGINIA,51,2013,February,Winter Weather,Z,52,PRINCE WILLIAM,LWX,0,0,0,0,0.00K,0.00K,NWS Employee,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1900,72468,437182,VIRGINIA,51,2013,February,Winter Weather,Z,502,SOUTHERN FAUQUIER,LWX,0,0,0,0,0.00K,0.00K,NWS Employee,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1900,72468,437181,VIRGINIA,51,2013,February,Winter Weather,Z,51,CULPEPER,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1500,72469,437180,WEST VIRGINIA,54,2013,February,Winter Weather,Z,53,JEFFERSON,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,2245,201302,23,30,71083,427306,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,2245,201302,23,30,71083,427305,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,2245,201302,23,30,71083,427309,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,2245,201302,23,30,71083,427308,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,2245,201302,23,30,71083,427307,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,1700,201302,22,1900,70933,426241,WASHINGTON,53,2013,February,High Wind,Z,28,LOWER COLUMBIA BASIN,PDT,0,0,0,0,0.00K,0.00K,Mesonet,56,20130427,1102,20130427,1103,,
201302,22,100,201302,22,900,71064,427073,INDIANA,18,2013,February,Winter Weather,Z,18,ALLEN,IWX,0,0,0,0,0.00K,0.00K,CoCoRaHS,,20130228,1208,20130508,1406,,
201302,22,1200,201302,23,1200,70929,426283,OREGON,41,2013,February,Heavy Snow,Z,502,NORTHERN BLUE MOUNTAINS,PDT,0,0,0,0,0.00K,0.00K,Trained Spotter,,20130225,2327,20130427,1103,,
201302,22,1200,201302,23,1400,70930,426242,WASHINGTON,53,2013,February,Heavy Snow,Z,30,NORTHWEST BLUE MOUNTAINS,PDT,0,0,0,0,0.00K,0.00K,Public,,20130225,2328,20130427,1103,,
201302,22,1000,201302,23,1300,72469,437173,WEST VIRGINIA,54,2013,February,Winter Weather,Z,502,EASTERN GRANT,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1500,72469,437178,WEST VIRGINIA,54,2013,February,Winter Weather,Z,50,HAMPSHIRE,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1500,72469,437177,WEST VIRGINIA,54,2013,February,Winter Weather,Z,51,MORGAN,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1500,72469,437176,WEST VIRGINIA,54,2013,February,Winter Weather,Z,504,EASTERN MINERAL,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1500,72469,437175,WEST VIRGINIA,54,2013,February,Winter Weather,Z,503,WESTERN MINERAL,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1000,201302,23,1300,72469,437174,WEST VIRGINIA,54,2013,February,Winter Weather,Z,501,WESTERN GRANT,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,2224,201302,23,30,71083,427304,ALABAMA,1,2013,February,Flash Flood,C,61,GENEVA,TAE,0,0,0,0,0.00K,0.00K,Emergency Manager,,99999999,9999,20130429,942,,
201302,22,2200,201302,23,30,71083,427303,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,2157,201302,23,30,71083,427302,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130429,942,,
201302,22,2129,201302,23,30,71083,427301,ALABAMA,1,2013,February,Flash Flood,C,69,HOUSTON,TAE,0,0,0,0,0.00K,0.00K,Emergency Manager,,99999999,9999,20130429,942,,
201302,22,100,201302,22,900,71064,427063,INDIANA,18,2013,February,Winter Weather,Z,5,ELKHART,IWX,0,0,0,0,0.00K,0.00K,Broadcast Media,,20130228,1208,20130508,1406,,
201302,22,100,201302,22,900,71064,427066,INDIANA,18,2013,February,Winter Weather,Z,9,DE KALB,IWX,0,0,0,0,0.00K,0.00K,CoCoRaHS,,20130228,1208,20130508,1406,,
201302,22,100,201302,22,900,71064,427065,INDIANA,18,2013,February,Winter Weather,Z,15,FULTON,IWX,0,0,0,0,0.00K,0.00K,Official NWS Observations,,20130228,1208,20130508,1406,,
201302,22,2140,201302,22,2140,71510,429926,GULF OF MEXICO,85,2013,February,Marine Hail,Z,530,LAKE PONCHARTRAIN AND LAKE MAUREPAS,LIX,0,0,0,0,0.00K,0.00K,Law Enforcement,1,99999999,9999,20130627,1636,,
201302,22,2225,201302,22,2225,71509,429925,LOUISIANA,22,2013,February,Hail,C,103,ST. TAMMANY,LIX,0,0,0,0,0.00K,0.00K,Public,1,99999999,9999,20130627,1636,,
201302,22,2207,201302,22,2207,71509,429924,LOUISIANA,22,2013,February,Hail,C,103,ST. TAMMANY,LIX,0,0,0,0,0.00K,0.00K,Amateur Radio,1,99999999,9999,20130627,1636,,
201302,22,2155,201302,22,2155,71509,429923,LOUISIANA,22,2013,February,Hail,C,103,ST. TAMMANY,LIX,0,0,0,0,0.00K,0.00K,Law Enforcement,1.75,99999999,9999,20130627,1636,,
201302,22,2148,201302,22,2148,71509,429922,LOUISIANA,22,2013,February,Hail,C,117,WASHINGTON,LIX,0,0,0,0,0.00K,0.00K,Trained Spotter,1,99999999,9999,20130627,1636,,
201302,22,2120,201302,22,2120,71509,429921,LOUISIANA,22,2013,February,Thunderstorm Wind,C,103,ST. TAMMANY,LIX,0,0,0,0,15.00K,0.00K,Law Enforcement,61,99999999,9999,20130627,1636,,
201302,22,2115,201302,22,2115,71509,429919,LOUISIANA,22,2013,February,Lightning,C,105,TANGIPAHOA,LIX,0,0,0,0,5.00K,0.00K,911 Call Center,,99999999,9999,20130627,1636,,
201302,22,1545,201302,22,1546,72188,435406,FLORIDA,12,2013,February,Lightning,C,113,SANTA ROSA,MOB,0,0,0,0,10.00K,0.00K,Fire Department/Rescue,,99999999,9999,20130512,911,,
201302,22,1000,201302,23,1300,72469,437172,WEST VIRGINIA,54,2013,February,Winter Weather,Z,55,HARDY,LWX,0,0,0,0,0.00K,0.00K,NWS Employee,,99999999,9999,20130508,307,,
201302,22,1000,201302,23,1300,72469,437171,WEST VIRGINIA,54,2013,February,Winter Weather,Z,505,WESTERN PENDLETON,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
201302,22,1100,201302,23,1900,72468,437167,VIRGINIA,51,2013,February,Winter Weather,Z,40,RAPPAHANNOCK,LWX,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130508,307,,
